latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.30097,-92.20093,310.22,0.62,0.54,2025-01-13,0817,N20,nominal,2.0NRT,292.11,1.37,N
19.29488,-92.17197,310.15,0.62,0.54,2025-01-13,0817,N20,nominal,2.0NRT,291.98,1.54,N
19.29365,-92.16616,306.94,0.62,0.54,2025-01-13,0817,N20,nominal,2.0NRT,291.72,1.54,N
19.30386,-92.19994,315.92,0.62,0.54,2025-01-13,0817,N20,nominal,2.0NRT,291.86,1.55,N
19.33936,-92.40072,318.38,0.6,0.53,2025-01-13,0817,N20,nominal,2.0NRT,292.62,3.12,N
41.64251,-87.1424,315.58,0.41,0.45,2025-01-13,0811,N20,nominal,2.0NRT,266.48,1.69,N
41.64145,-87.13769,303.13,0.41,0.45,2025-01-13,0811,N20,nominal,2.0NRT,269.87,1.58,N
41.6404,-87.13297,304.7,0.41,0.45,2025-01-13,0811,N20,nominal,2.0NRT,266.75,1.58,N
41.63854,-87.144,335.68,0.41,0.45,2025-01-13,0811,N20,nominal,2.0NRT,266.02,4.15,N
41.63749,-87.13931,313.05,0.41,0.45,2025-01-13,0811,N20,nominal,2.0NRT,270.93,3.12,N
41.63245,-87.13615,306.47,0.41,0.45,2025-01-13,0811,N20,nominal,2.0NRT,263.23,3.12,N
41.68326,-87.42081,295.7,0.4,0.44,2025-01-13,0811,N20,nominal,2.0NRT,269.4,1.42,N
41.67832,-87.41778,295.42,0.4,0.44,2025-01-13,0811,N20,nominal,2.0NRT,270.58,0.74,N
41.67355,-87.43459,298.08,0.4,0.44,2025-01-13,0811,N20,nominal,2.0NRT,265.37,0.99,N
41.67187,-87.46517,311.77,0.39,0.44,2025-01-13,0811,N20,nominal,2.0NRT,264.82,1.53,N
41.67085,-87.46061,301.38,0.39,0.44,2025-01-13,0811,N20,nominal,2.0NRT,263.85,1.84,N
41.6688,-87.45146,304.83,0.39,0.44,2025-01-13,0811,N20,nominal,2.0NRT,264.25,1.16,N
41.6415,-87.40819,319.57,0.4,0.44,2025-01-13,0811,N20,nominal,2.0NRT,268.86,2.86,N
41.62027,-87.33098,347.16,0.4,0.44,2025-01-13,0811,N20,nominal,2.0NRT,270.87,6.26,N
41.62844,-87.3681,295.33,0.4,0.44,2025-01-13,0811,N20,nominal,2.0NRT,265.25,0.61,N
41.61531,-87.32787,310.55,0.4,0.44,2025-01-13,0811,N20,nominal,2.0NRT,269.55,2.27,N
41.61546,-87.34801,298.94,0.4,0.44,2025-01-13,0811,N20,nominal,2.0NRT,262.85,0.79,N
40.05539,-123.26813,295.44,0.43,0.38,2025-01-13,0953,N20,nominal,2.0NRT,273.48,0.58,N
38.31627,-121.83434,296.27,0.39,0.36,2025-01-13,0953,N20,nominal,2.0NRT,276.36,0.44,N
38.21581,-121.98376,302.69,0.39,0.36,2025-01-13,0953,N20,nominal,2.0NRT,277.64,0.43,N
38.30164,-122.74704,299.41,0.4,0.37,2025-01-13,0953,N20,nominal,2.0NRT,276.61,0.67,N
38.07167,-122.13905,306.97,0.39,0.36,2025-01-13,0953,N20,nominal,2.0NRT,287.62,1.91,N
37.88404,-121.18721,304.07,0.38,0.36,2025-01-13,0953,N20,nominal,2.0NRT,275.48,0.63,N
38.01402,-122.11432,297.45,0.39,0.36,2025-01-13,0953,N20,nominal,2.0NRT,279.83,1.52,N
37.95013,-122.39755,295.84,0.39,0.36,2025-01-13,0953,N20,nominal,2.0NRT,284.25,0.96,N
37.94283,-122.39462,301.61,0.39,0.36,2025-01-13,0953,N20,nominal,2.0NRT,280.13,0.87,N
37.27143,-120.69975,296.45,0.39,0.36,2025-01-13,0953,N20,nominal,2.0NRT,272.8,0.68,N
37.45646,-121.93184,300.12,0.39,0.36,2025-01-13,0953,N20,nominal,2.0NRT,275.7,0.85,N
37.26969,-121.0303,307.24,0.38,0.36,2025-01-13,0953,N20,nominal,2.0NRT,274.36,0.81,N
36.0611,-119.01804,304.78,0.42,0.37,2025-01-13,0953,N20,nominal,2.0NRT,273.87,1.18,N
33.42147,-110.86463,367,0.39,0.59,2025-01-13,0956,N20,high,2.0NRT,270.64,12.94,N
33.42036,-110.8603,336.3,0.39,0.59,2025-01-13,0956,N20,nominal,2.0NRT,272.4,10.87,N
34.62224,-117.10339,299.47,0.51,0.41,2025-01-13,0956,N20,nominal,2.0NRT,270.73,1.48,N
34.61047,-117.3387,308.6,0.5,0.41,2025-01-13,0956,N20,nominal,2.0NRT,270.39,1.38,N
34.60818,-117.33582,307.98,0.5,0.41,2025-01-13,0956,N20,nominal,2.0NRT,272.04,2.13,N
34.35552,-116.85108,295.49,0.53,0.42,2025-01-13,0956,N20,nominal,2.0NRT,272.25,1.21,N
34.42987,-118.64481,311.51,0.45,0.39,2025-01-13,0956,N20,nominal,2.0NRT,277.94,1.78,N
34.33384,-118.52277,304.79,0.45,0.39,2025-01-13,0956,N20,nominal,2.0NRT,277.04,1.04,N
34.32052,-118.51082,298.24,0.45,0.39,2025-01-13,0956,N20,nominal,2.0NRT,277.65,0.58,N
34.29033,-118.80051,306.36,0.44,0.39,2025-01-13,0956,N20,nominal,2.0NRT,280.97,0.81,N
47.63798,-103.10106,324.89,0.38,0.59,2025-01-13,0949,N20,nominal,2.0NRT,251.55,1.59,N
34.15414,-118.19205,317.33,0.47,0.4,2025-01-13,0956,N20,nominal,2.0NRT,277.16,1.99,N
48.88642,-122.73612,297.07,0.5,0.41,2025-01-13,0951,N20,nominal,2.0NRT,273.37,1.38,N
34.04102,-117.8223,298.14,0.49,0.4,2025-01-13,0956,N20,nominal,2.0NRT,276.11,0.59,N
47.47208,-122.05114,320.31,0.46,0.39,2025-01-13,0951,N20,nominal,2.0NRT,272.72,2.39,N
45.64618,-120.21301,303.63,0.4,0.37,2025-01-13,0951,N20,nominal,2.0NRT,270.55,1.01,N
34.03492,-118.10474,298.52,0.47,0.4,2025-01-13,0956,N20,nominal,2.0NRT,276.75,0.57,N
43.17962,-115.73298,298.37,0.43,0.38,2025-01-13,0951,N20,nominal,2.0NRT,266.48,0.7,N
34.14764,-118.72235,298.7,0.45,0.39,2025-01-13,0956,N20,nominal,2.0NRT,273.59,0.85,N
43.1487,-115.6661,302.55,0.44,0.38,2025-01-13,0951,N20,nominal,2.0NRT,266.67,0.86,N
33.79483,-117.47435,302.85,0.51,0.41,2025-01-13,0956,N20,nominal,2.0NRT,276.03,1.13,N
43.02409,-115.7276,323.68,0.44,0.38,2025-01-13,0951,N20,nominal,2.0NRT,272.91,13.58,N
33.90574,-118.40525,297.49,0.46,0.39,2025-01-13,0956,N20,nominal,2.0NRT,283.02,1.42,N
41.26425,-122.11759,311.89,0.41,0.37,2025-01-13,0953,N20,nominal,2.0NRT,270.9,1.49,N
33.85437,-118.33109,295.59,0.47,0.39,2025-01-13,0956,N20,nominal,2.0NRT,283.55,0.65,N
40.3607,-121.07526,295.46,0.39,0.36,2025-01-13,0953,N20,nominal,2.0NRT,265.26,0.32,N
33.7156,-117.71075,301.91,0.5,0.41,2025-01-13,0956,N20,nominal,2.0NRT,282.52,1.08,N
33.6122,-117.82295,302.82,0.49,0.41,2025-01-13,0956,N20,nominal,2.0NRT,278.74,1.06,N
33.49289,-117.61894,301.09,0.51,0.41,2025-01-13,0956,N20,nominal,2.0NRT,280.9,0.81,N
32.85746,-117.03184,302.45,0.55,0.43,2025-01-13,0956,N20,nominal,2.0NRT,272.55,1.07,N
32.49575,-116.83662,296.2,0.38,0.43,2025-01-13,0956,N20,nominal,2.0NRT,279.21,1.22,N
30.49617,-109.62987,295.41,0.54,0.68,2025-01-13,0956,N20,nominal,2.0NRT,269.81,1.11,N
31.84302,-116.58572,302.18,0.4,0.45,2025-01-13,0956,N20,nominal,2.0NRT,279.1,1.1,N
20.26626,-76.10008,338.22,0.48,0.48,2025-01-13,1747,N20,nominal,2.0NRT,299.01,3.25,D
20.29143,-76.1105,328.82,0.48,0.48,2025-01-13,1747,N20,nominal,2.0NRT,298.33,2.82,D
20.29214,-76.10909,331.49,0.48,0.48,2025-01-13,1747,N20,nominal,2.0NRT,298.36,2.16,D
20.05935,-77.41737,339.48,0.59,0.53,2025-01-13,1747,N20,nominal,2.0NRT,297.28,5.01,D
20.10897,-77.22043,350.85,0.57,0.52,2025-01-13,1747,N20,nominal,2.0NRT,298.21,15.25,D
20.21983,-76.97852,345.05,0.55,0.51,2025-01-13,1747,N20,nominal,2.0NRT,303.45,38.22,D
20.21818,-76.98142,341.1,0.54,0.51,2025-01-13,1747,N20,nominal,2.0NRT,301.17,11.38,D
20.22277,-76.98247,342.33,0.54,0.51,2025-01-13,1747,N20,nominal,2.0NRT,302.21,22.7,D
20.3016,-76.89948,331.79,0.54,0.51,2025-01-13,1747,N20,nominal,2.0NRT,300.96,4.43,D
20.37296,-76.63189,333.07,0.51,0.5,2025-01-13,1747,N20,nominal,2.0NRT,300.49,5.03,D
20.55662,-75.98943,343.5,0.47,0.47,2025-01-13,1747,N20,nominal,2.0NRT,300.61,11.81,D
20.41524,-76.82838,337.49,0.53,0.5,2025-01-13,1747,N20,nominal,2.0NRT,301.9,6.55,D
20.40941,-77.02704,330.39,0.54,0.51,2025-01-13,1747,N20,low,2.0NRT,300.42,4.34,D
20.414,-77.02807,341.14,0.54,0.51,2025-01-13,1747,N20,nominal,2.0NRT,299.67,4.34,D
20.52041,-76.92158,340.97,0.53,0.5,2025-01-13,1747,N20,nominal,2.0NRT,300.59,9.94,D
20.8181,-77.59404,339.63,0.58,0.52,2025-01-13,1747,N20,nominal,2.0NRT,300.39,6.15,D
20.96924,-76.86132,347.56,0.52,0.5,2025-01-13,1747,N20,nominal,2.0NRT,303.46,10.56,D
20.97373,-76.86235,347.56,0.52,0.5,2025-01-13,1747,N20,nominal,2.0NRT,301.03,10.56,D
20.8307,-77.6543,336.69,0.59,0.53,2025-01-13,1747,N20,nominal,2.0NRT,299.78,4.62,D
20.76326,-77.98818,333.06,0.62,0.54,2025-01-13,1747,N20,nominal,2.0NRT,298.49,3.68,D
20.86918,-77.48669,341.52,0.57,0.52,2025-01-13,1747,N20,nominal,2.0NRT,303.29,41.89,D
20.83544,-77.65538,340.68,0.59,0.53,2025-01-13,1747,N20,nominal,2.0NRT,297.82,4.62,D
20.9256,-77.25134,347.5,0.55,0.51,2025-01-13,1747,N20,nominal,2.0NRT,301.57,9.36,D
20.87962,-77.48348,350.93,0.57,0.52,2025-01-13,1747,N20,nominal,2.0NRT,309.47,61.32,D
20.8875,-77.46849,344.76,0.57,0.52,2025-01-13,1747,N20,nominal,2.0NRT,299.38,9.07,D
20.92804,-77.25433,339.38,0.55,0.51,2025-01-13,1747,N20,nominal,2.0NRT,300.32,6.63,D
20.88154,-77.48057,339.35,0.57,0.52,2025-01-13,1747,N20,nominal,2.0NRT,299.65,16.23,D
20.88043,-77.48593,347.01,0.57,0.52,2025-01-13,1747,N20,nominal,2.0NRT,307.07,66.45,D
20.88843,-77.47093,338.34,0.57,0.52,2025-01-13,1747,N20,nominal,2.0NRT,300,11.12,D
21.00696,-76.95982,350.48,0.52,0.5,2025-01-13,1747,N20,nominal,2.0NRT,301.07,9.64,D
20.85271,-77.81292,351.27,0.6,0.53,2025-01-13,1747,N20,nominal,2.0NRT,303.02,31.71,D
20.85865,-77.80836,349.8,0.6,0.53,2025-01-13,1747,N20,nominal,2.0NRT,301.36,23.87,D
20.85749,-77.81401,343.07,0.6,0.53,2025-01-13,1747,N20,nominal,2.0NRT,299,13.01,D
20.95401,-77.55872,329.3,0.57,0.52,2025-01-13,1747,N20,nominal,2.0NRT,298.28,4.51,D
20.88997,-78.00093,345.25,0.62,0.54,2025-01-13,1747,N20,nominal,2.0NRT,302.91,27.06,D
20.88879,-78.00674,334.43,0.62,0.54,2025-01-13,1747,N20,nominal,2.0NRT,300.49,27.06,D
20.88762,-78.01255,331.46,0.62,0.54,2025-01-13,1747,N20,nominal,2.0NRT,298.61,3.44,D
20.88775,-78.00156,343.75,0.61,0.54,2025-01-13,1747,N20,nominal,2.0NRT,300.42,18.97,D
20.88654,-78.00733,339.22,0.62,0.54,2025-01-13,1747,N20,nominal,2.0NRT,299.04,21.54,D
20.89259,-78.00267,349.21,0.61,0.54,2025-01-13,1747,N20,nominal,2.0NRT,300,18.97,D
20.87907,-78.14041,329.34,0.63,0.54,2025-01-13,1747,N20,nominal,2.0NRT,299.55,3.85,D
20.91324,-78.12359,329.68,0.63,0.54,2025-01-13,1747,N20,nominal,2.0NRT,298.33,4.11,D
20.96843,-77.95389,330.5,0.61,0.53,2025-01-13,1747,N20,nominal,2.0NRT,296.84,4.57,D
21.18379,-77.049,349.02,0.53,0.5,2025-01-13,1747,N20,nominal,2.0NRT,299.76,9.58,D
21.18426,-77.048,344.43,0.53,0.5,2025-01-13,1747,N20,nominal,2.0NRT,301.86,10.32,D
21.04885,-77.92207,337.16,0.6,0.53,2025-01-13,1747,N20,nominal,2.0NRT,299.76,5.15,D
21.08175,-78.31519,367,0.32,0.55,2025-01-13,1747,N20,high,2.0NRT,300.52,13.35,D
21.22947,-77.69643,346.98,0.58,0.52,2025-01-13,1747,N20,nominal,2.0NRT,302.32,19.87,D
21.23419,-77.69752,348.21,0.58,0.52,2025-01-13,1747,N20,nominal,2.0NRT,298.41,19.87,D
21.22596,-78.12254,346.16,0.62,0.54,2025-01-13,1747,N20,nominal,2.0NRT,301.84,46.35,D
21.2308,-78.12368,335.43,0.62,0.54,2025-01-13,1747,N20,nominal,2.0NRT,299.64,5.65,D
21.22959,-78.12949,331.06,0.62,0.54,2025-01-13,1747,N20,nominal,2.0NRT,299.24,5.65,D
21.19193,-78.40925,341.93,0.32,0.55,2025-01-13,1747,N20,nominal,2.0NRT,301.44,4.1,D
21.21667,-78.38967,330.6,0.32,0.55,2025-01-13,1747,N20,nominal,2.0NRT,298.95,1.72,D
21.26858,-78.39318,367,0.32,0.55,2025-01-13,1747,N20,high,2.0NRT,300.72,14.6,D
21.3319,-78.41133,329.41,0.32,0.55,2025-01-13,1747,N20,nominal,2.0NRT,299.54,2.08,D
21.43795,-78.4762,348.16,0.32,0.55,2025-01-13,1747,N20,nominal,2.0NRT,297.95,4.21,D
21.69864,-77.56314,339.14,0.56,0.51,2025-01-13,1747,N20,nominal,2.0NRT,297.61,6.55,D
21.57507,-79.20987,332.15,0.36,0.57,2025-01-13,1747,N20,nominal,2.0NRT,298.25,2.68,D
21.6029,-79.20604,339.86,0.36,0.57,2025-01-13,1747,N20,nominal,2.0NRT,299.15,2.8,D
21.63115,-79.09763,367,0.35,0.57,2025-01-13,1747,N20,high,2.0NRT,301.02,5.01,D
21.63185,-79.09435,331.91,0.35,0.57,2025-01-13,1747,N20,nominal,2.0NRT,299.04,5.01,D
21.61016,-79.19724,327.49,0.35,0.57,2025-01-13,1747,N20,low,2.0NRT,297.59,1.48,D
21.61529,-79.19849,341.01,0.35,0.57,2025-01-13,1747,N20,nominal,2.0NRT,299.03,3.94,D
21.61623,-79.19961,335.47,0.35,0.57,2025-01-13,1747,N20,nominal,2.0NRT,298.9,4.37,D
21.71498,-79.29427,367,0.36,0.57,2025-01-13,1747,N20,high,2.0NRT,297.53,6.59,D
21.72014,-79.29552,367,0.36,0.57,2025-01-13,1747,N20,high,2.0NRT,298.05,6.59,D
21.71597,-79.29454,367,0.36,0.57,2025-01-13,1747,N20,high,2.0NRT,297.96,12.79,D
21.71523,-79.29792,345.68,0.36,0.57,2025-01-13,1747,N20,nominal,2.0NRT,298.59,11.33,D
21.79388,-79.15871,331.71,0.35,0.57,2025-01-13,1747,N20,nominal,2.0NRT,296.75,1.54,D
21.85941,-78.87563,328.42,0.33,0.56,2025-01-13,1747,N20,nominal,2.0NRT,297.86,1.26,D
21.94418,-78.64548,338.38,0.32,0.55,2025-01-13,1747,N20,nominal,2.0NRT,297.66,2.31,D
21.94355,-78.64852,334.49,0.32,0.55,2025-01-13,1747,N20,nominal,2.0NRT,298.3,2.31,D
21.89158,-78.92311,327.67,0.34,0.56,2025-01-13,1747,N20,nominal,2.0NRT,299.04,2.29,D
21.89517,-78.92358,331.07,0.34,0.56,2025-01-13,1747,N20,nominal,2.0NRT,298.95,2.63,D
21.82691,-80.11836,333.49,0.4,0.6,2025-01-13,1747,N20,nominal,2.0NRT,296.16,6.74,D
22.14777,-80.28314,327.49,0.41,0.6,2025-01-13,1747,N20,nominal,2.0NRT,296.28,2.1,D
22.22208,-80.12926,327.13,0.4,0.6,2025-01-13,1747,N20,nominal,2.0NRT,297.23,1.29,D
22.15155,-80.70638,353.39,0.43,0.62,2025-01-13,1747,N20,nominal,2.0NRT,302.64,8.25,D
22.21538,-80.54399,330.22,0.42,0.61,2025-01-13,1747,N20,nominal,2.0NRT,293,2.12,D
22.25898,-80.37649,340.8,0.41,0.61,2025-01-13,1747,N20,nominal,2.0NRT,298.26,3.89,D
22.31243,-80.31683,330.2,0.4,0.6,2025-01-13,1747,N20,nominal,2.0NRT,298.71,2.14,D
22.32761,-80.45592,347.65,0.41,0.61,2025-01-13,1747,N20,nominal,2.0NRT,297.8,6.67,D
22.32791,-80.45467,328.81,0.41,0.61,2025-01-13,1749,N20,nominal,2.0NRT,296.5,3.07,D
22.32703,-80.45852,331.17,0.41,0.61,2025-01-13,1749,N20,nominal,2.0NRT,297.94,3.07,D
22.55456,-80.75449,327.82,0.43,0.62,2025-01-13,1749,N20,nominal,2.0NRT,296.49,2.19,D
22.552,-80.81814,335.21,0.43,0.62,2025-01-13,1749,N20,nominal,2.0NRT,297.02,10.73,D
22.55756,-80.8195,367,0.43,0.62,2025-01-13,1749,N20,high,2.0NRT,298.4,10.73,D
22.56494,-80.81271,330.35,0.43,0.62,2025-01-13,1749,N20,nominal,2.0NRT,295.62,2.28,D
22.63432,-80.72992,351.07,0.42,0.61,2025-01-13,1749,N20,nominal,2.0NRT,299.88,9.38,D
22.65273,-80.75166,346.61,0.42,0.61,2025-01-13,1749,N20,nominal,2.0NRT,299.63,7.08,D
22.83952,-80.01236,326.88,0.38,0.59,2025-01-13,1749,N20,low,2.0NRT,297.95,2.59,D
22.68878,-80.79926,341.61,0.43,0.62,2025-01-13,1749,N20,nominal,2.0NRT,297.37,3.45,D
22.68768,-80.79753,348.08,0.43,0.62,2025-01-13,1749,N20,nominal,2.0NRT,297.22,6.5,D
22.67877,-81.17279,346.26,0.45,0.63,2025-01-13,1749,N20,nominal,2.0NRT,297.64,4.58,D
22.7306,-81.15484,367,0.45,0.63,2025-01-13,1749,N20,high,2.0NRT,300.07,12.6,D
22.72685,-81.15295,350.58,0.45,0.63,2025-01-13,1749,N20,nominal,2.0NRT,298.57,4.77,D
22.73248,-81.15441,347.61,0.45,0.63,2025-01-13,1749,N20,nominal,2.0NRT,297.41,5.17,D
22.75615,-81.12939,367,0.45,0.63,2025-01-13,1749,N20,high,2.0NRT,298.76,11.51,D
22.76177,-81.13088,367,0.45,0.63,2025-01-13,1749,N20,high,2.0NRT,298.72,13.16,D
22.74225,-81.21577,341.79,0.45,0.63,2025-01-13,1749,N20,nominal,2.0NRT,298.36,4.69,D
22.79633,-82.30514,329.41,0.53,0.67,2025-01-13,1749,N20,nominal,2.0NRT,293.96,3.34,D
25.34741,-76.46369,334.87,0.41,0.45,2025-01-13,1749,N20,nominal,2.0NRT,295.58,4.12,D
26.19894,-81.59469,346,0.4,0.6,2025-01-13,1749,N20,nominal,2.0NRT,293.72,5.82,D
26.41546,-81.27867,325.17,0.38,0.59,2025-01-13,1749,N20,nominal,2.0NRT,293.36,2.42,D
26.41363,-81.27843,325.47,0.38,0.59,2025-01-13,1749,N20,nominal,2.0NRT,293.25,3.46,D
26.62649,-80.56717,336.98,0.34,0.56,2025-01-13,1749,N20,nominal,2.0NRT,287.87,7.56,D
26.62575,-80.57047,355.69,0.34,0.56,2025-01-13,1749,N20,nominal,2.0NRT,296.17,6.48,D
26.625,-80.57379,329.56,0.34,0.56,2025-01-13,1749,N20,nominal,2.0NRT,287.73,6.48,D
26.63089,-80.71386,367,0.35,0.56,2025-01-13,1749,N20,high,2.0NRT,297.96,14.3,D
26.68496,-80.4719,325.96,0.33,0.56,2025-01-13,1749,N20,nominal,2.0NRT,290.48,1.23,D
26.73972,-80.45975,367,0.33,0.55,2025-01-13,1749,N20,high,2.0NRT,295.1,6.09,D
26.74045,-80.4565,341.58,0.33,0.55,2025-01-13,1749,N20,nominal,2.0NRT,292.97,6.09,D
26.74468,-80.46112,346.54,0.33,0.55,2025-01-13,1749,N20,nominal,2.0NRT,291.05,4.89,D
26.74395,-80.46436,348.47,0.33,0.55,2025-01-13,1749,N20,nominal,2.0NRT,290.86,4.39,D
26.76007,-81.69247,367,0.39,0.6,2025-01-13,1749,N20,high,2.0NRT,293.86,8.54,D
26.75602,-81.69324,367,0.39,0.6,2025-01-13,1749,N20,high,2.0NRT,294.05,7.19,D
27.06901,-81.04018,340.49,0.35,0.57,2025-01-13,1749,N20,nominal,2.0NRT,292.17,4.37,D
27.15727,-80.86526,329.17,0.34,0.56,2025-01-13,1749,N20,nominal,2.0NRT,291.88,1.98,D
27.33742,-80.57406,367,0.33,0.55,2025-01-13,1749,N20,high,2.0NRT,293.95,6.76,D
27.33813,-80.57085,336.37,0.33,0.55,2025-01-13,1749,N20,nominal,2.0NRT,291.68,5.43,D
27.28378,-81.65816,354.33,0.38,0.59,2025-01-13,1749,N20,nominal,2.0NRT,293.57,8.21,D
27.47038,-80.89156,325.97,0.34,0.56,2025-01-13,1749,N20,nominal,2.0NRT,293.08,1.86,D
27.2509,-81.89645,367,0.4,0.6,2025-01-13,1749,N20,high,2.0NRT,293.99,4.6,D
27.25623,-81.89799,334.96,0.4,0.6,2025-01-13,1749,N20,nominal,2.0NRT,291.98,4.6,D
27.54318,-80.66106,336.29,0.33,0.55,2025-01-13,1749,N20,nominal,2.0NRT,291.22,2.53,D
27.39614,-81.60079,353.1,0.38,0.58,2025-01-13,1749,N20,nominal,2.0NRT,293.33,6.79,D
27.7574,-81.05859,351.82,0.34,0.56,2025-01-13,1749,N20,nominal,2.0NRT,290.22,3.49,D
27.7632,-81.05667,367,0.34,0.56,2025-01-13,1749,N20,high,2.0NRT,291.34,15.38,D
27.76243,-81.06004,351.16,0.34,0.56,2025-01-13,1749,N20,nominal,2.0NRT,296.5,15.38,D
27.76166,-81.06342,329.09,0.34,0.56,2025-01-13,1749,N20,nominal,2.0NRT,289.32,13.33,D
27.76822,-81.05812,345.19,0.34,0.56,2025-01-13,1749,N20,nominal,2.0NRT,290.53,15.38,D
34.30309,-84.415,344.79,0.38,0.58,2025-01-13,1751,N20,nominal,2.0NRT,285.63,5.09,D
35.39943,-81.35414,338.96,0.48,0.48,2025-01-13,1751,N20,nominal,2.0NRT,282.02,5.02,D
36.04443,-79.44707,327.34,0.56,0.43,2025-01-13,1751,N20,nominal,2.0NRT,283.28,6.58,D
35.00438,-84.88041,335.67,0.38,0.59,2025-01-13,1751,N20,nominal,2.0NRT,281.05,2.53,D
36.54799,-79.03905,327.77,0.53,0.42,2025-01-13,1751,N20,nominal,2.0NRT,281.01,9.47,D
37.10394,-78.01365,327.47,0.47,0.39,2025-01-13,1751,N20,nominal,2.0NRT,280.4,28.13,D
37.88686,-77.589,326.52,0.44,0.38,2025-01-13,1751,N20,nominal,2.0NRT,280.27,11.93,D
39.01361,-77.88106,325.52,0.44,0.38,2025-01-13,1753,N20,nominal,2.0NRT,275.14,1.37,D
38.67924,-81.0035,331.07,0.39,0.44,2025-01-13,1753,N20,nominal,2.0NRT,269.31,2.1,D
40.31334,-77.87245,329.41,0.42,0.38,2025-01-13,1753,N20,nominal,2.0NRT,276.5,4.4,D
40.89153,-77.71102,325.82,0.41,0.37,2025-01-13,1753,N20,nominal,2.0NRT,276.52,2.79,D
18.46993,-69.34862,336.51,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,310.61,4.3,D
18.29221,-70.52452,329.21,0.4,0.37,2025-01-13,1747,N20,low,2.0NRT,303.68,2.7,D
18.29558,-70.52511,333.98,0.4,0.37,2025-01-13,1747,N20,nominal,2.0NRT,308.81,2.7,D
18.68279,-68.50606,329.91,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,297.81,1.78,D
18.42907,-70.28443,329.33,0.4,0.37,2025-01-13,1747,N20,nominal,2.0NRT,296.61,4.05,D
18.38276,-70.79116,341.82,0.41,0.37,2025-01-13,1747,N20,nominal,2.0NRT,301.82,3.4,D
18.5034,-70.13467,333.02,0.39,0.37,2025-01-13,1747,N20,nominal,2.0NRT,300.36,2.54,D
18.33864,-71.21233,342.77,0.42,0.38,2025-01-13,1747,N20,nominal,2.0NRT,303.17,9.2,D
18.56923,-70.17273,341.5,0.4,0.37,2025-01-13,1747,N20,nominal,2.0NRT,301.55,7.14,D
18.33093,-71.92968,347.74,0.45,0.39,2025-01-13,1747,N20,nominal,2.0NRT,309.53,7.68,D
18.70953,-69.64687,340.18,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,301.73,3.24,D
18.71283,-69.64743,329.22,0.39,0.36,2025-01-13,1747,N20,low,2.0NRT,301.57,3.24,D
18.47788,-71.26538,332.09,0.42,0.38,2025-01-13,1747,N20,nominal,2.0NRT,304.85,2.59,D
18.67179,-70.40054,330.51,0.4,0.37,2025-01-13,1747,N20,nominal,2.0NRT,297.81,2.88,D
18.60311,-70.90869,335.69,0.41,0.37,2025-01-13,1747,N20,nominal,2.0NRT,306.35,5.95,D
18.75955,-70.10778,331.85,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,301.17,10.6,D
18.9301,-69.69294,342.33,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,300.79,6.29,D
18.97189,-69.7076,329.63,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,299.48,1.32,D
18.96453,-69.755,332.83,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,300.12,3.17,D
18.91514,-70.09314,333.99,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,299.56,3.44,D
18.94561,-70.0073,343.62,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,299.04,7.16,D
18.78563,-71.06025,331.71,0.41,0.37,2025-01-13,1747,N20,nominal,2.0NRT,305.28,2.45,D
18.9588,-70.05165,333.62,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,298.86,3.14,D
18.9715,-70.0576,333.98,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,297.39,3.75,D
18.85744,-70.9203,333.73,0.41,0.37,2025-01-13,1747,N20,nominal,2.0NRT,306.5,1.97,D
18.94413,-71.05755,331.15,0.41,0.37,2025-01-13,1747,N20,nominal,2.0NRT,298.06,3.42,D
18.07759,-76.90998,334.44,0.59,0.53,2025-01-13,1747,N20,nominal,2.0NRT,293.51,6.55,D
19.14152,-71.54201,338.24,0.43,0.38,2025-01-13,1747,N20,nominal,2.0NRT,304.28,3.72,D
19.49595,-69.87862,327.64,0.39,0.36,2025-01-13,1747,N20,nominal,2.0NRT,297.32,1.67,D
19.1072,-72.40495,334,0.46,0.39,2025-01-13,1747,N20,nominal,2.0NRT,302.09,1.64,D
19.45256,-71.23613,329.17,0.42,0.37,2025-01-13,1747,N20,low,2.0NRT,300.49,2.07,D
18.26061,-78.20778,337.27,0.36,0.57,2025-01-13,1747,N20,nominal,2.0NRT,297.2,4.72,D
41.64346,-87.13969,333.88,0.34,0.56,2025-01-13,1753,N20,nominal,2.0NRT,271.44,5.05,D
41.96482,-89.05212,325.5,0.41,0.61,2025-01-13,1753,N20,nominal,2.0NRT,268.84,2.02,D
21.39947,-102.43829,338.49,0.53,0.5,2025-01-13,1929,N20,nominal,2.0NRT,297.6,4.02,D
